product_id,product_name,category,brand,price,stock_quantity,rating,launch_date,cost,margin
3289,Product_3289,Health,BrandB,1457.01,571,1.1,2083-01-06,633.21,56.5
3290,Product_3290,Electronics,BrandD,1245.6,106,4.4,2083-01-13,389.25,68.8
3291,Product_3291,Sports,BrandC,1522.26,116,1.2,2083-01-20,896.89,41.1
3292,Product_3292,Sports,BrandC,1452.76,818,4.6,2083-01-27,1042.34,28.3
3293,Product_3293,Electronics,BrandA,1385.6,382,3.2,2083-02-03,1101.74,20.5
3294,Product_3294,Home,BrandD,1643.97,858,1.7,2083-02-10,1189.11,27.7
3295,Product_3295,Sports,BrandE,1293.15,81,2.8,2083-02-17,746.14,42.3
3296,Product_3296,Clothing,BrandC,807.82,826,5.0,2083-02-24,488.22,39.6
3297,Product_3297,Electronics,BrandC,946.46,831,2.2,2083-03-03,673.96,28.8
3298,Product_3298,Health,BrandB,1434.87,872,2.1,2083-03-10,444.67,69.0
3299,Product_3299,Books,BrandA,1753.23,652,1.5,2083-03-17,1360.19,22.4
3300,Product_3300,Home,BrandC,548.08,733,3.4,2083-03-24,310.0,43.4
3301,Product_3301,Electronics,BrandC,687.44,409,1.4,2083-03-31,533.47,22.4
3302,Product_3302,Books,BrandE,1861.83,69,4.1,2083-04-07,1270.25,31.8
3303,Product_3303,Books,BrandE,1159.13,386,4.7,2083-04-14,436.02,62.4
3304,Product_3304,Health,BrandB,362.03,982,4.7,2083-04-21,138.52,61.7
3305,Product_3305,Sports,BrandB,1329.07,523,1.4,2083-04-28,633.73,52.3
3306,Product_3306,Health,BrandB,1981.57,296,3.2,2083-05-05,856.03,56.8
3307,Product_3307,Sports,BrandE,1647.79,616,1.4,2083-05-12,856.27,48.0
3308,Product_3308,Sports,BrandE,1492.75,718,3.3,2083-05-19,898.56,39.8
3309,Product_3309,Electronics,BrandA,420.05,64,4.3,2083-05-26,217.71,48.2
3310,Product_3310,Electronics,BrandD,1752.9,574,3.2,2083-06-02,575.32,67.2
3311,Product_3311,Home,BrandD,1053.95,177,4.5,2083-06-09,830.32,21.2
3312,Product_3312,Sports,BrandA,1779.13,942,4.2,2083-06-16,911.91,48.7
3313,Product_3313,Books,BrandD,663.01,7,2.1,2083-06-23,481.04,27.4
3314,Product_3314,Clothing,BrandE,128.79,158,3.5,2083-06-30,43.4,66.3
3315,Product_3315,Home,BrandD,954.57,10,1.0,2083-07-07,673.0,29.5
3316,Product_3316,Electronics,BrandE,543.33,784,2.6,2083-07-14,210.11,61.3
3317,Product_3317,Health,BrandA,1431.88,410,2.0,2083-07-21,915.98,36.0
3318,Product_3318,Home,BrandB,1914.43,891,4.7,2083-07-28,1207.82,36.9
3319,Product_3319,Home,BrandA,1383.49,606,2.6,2083-08-04,1044.4,24.5
3320,Product_3320,Home,BrandD,1774.43,154,3.6,2083-08-11,816.84,54.0
3321,Product_3321,Home,BrandE,908.78,205,3.9,2083-08-18,322.14,64.6
3322,Product_3322,Clothing,BrandD,1544.42,114,4.1,2083-08-25,1130.95,26.8
3323,Product_3323,Health,BrandD,1686.87,378,3.9,2083-09-01,785.73,53.4
3324,Product_3324,Health,BrandB,1423.2,598,2.2,2083-09-08,592.43,58.4
3325,Product_3325,Health,BrandD,1018.02,823,3.7,2083-09-15,552.89,45.7
3326,Product_3326,Sports,BrandB,1253.6,708,3.2,2083-09-22,467.68,62.7
3327,Product_3327,Books,BrandE,1402.51,349,3.4,2083-09-29,629.0,55.2
3328,Product_3328,Health,BrandE,509.9,97,1.0,2083-10-06,251.2,50.7
3329,Product_3329,Home,BrandB,1620.11,942,2.0,2083-10-13,710.63,56.1
3330,Product_3330,Home,BrandA,1900.9,18,4.7,2083-10-20,998.22,47.5
3331,Product_3331,Health,BrandE,933.15,312,2.2,2083-10-27,459.41,50.8
3332,Product_3332,Health,BrandA,1403.63,926,2.8,2083-11-03,964.71,31.3
3333,Product_3333,Home,BrandE,1475.37,527,1.7,2083-11-10,1120.11,24.1
3334,Product_3334,Sports,BrandE,1326.18,556,1.6,2083-11-17,464.78,65.0
3335,Product_3335,Electronics,BrandC,1096.49,666,1.8,2083-11-24,780.32,28.8
3336,Product_3336,Electronics,BrandD,1763.89,444,3.2,2083-12-01,1350.94,23.4
3337,Product_3337,Health,BrandD,900.61,921,4.7,2083-12-08,579.37,35.7
3338,Product_3338,Clothing,BrandA,126.9,230,2.3,2083-12-15,101.29,20.2
3339,Product_3339,Health,BrandD,1689.89,668,2.3,2083-12-22,790.06,53.2
3340,Product_3340,Health,BrandA,1349.59,624,3.3,2083-12-29,965.17,28.5
3341,Product_3341,Electronics,BrandE,1699.27,888,2.4,2084-01-05,1082.18,36.3
3342,Product_3342,Home,BrandC,281.4,358,4.6,2084-01-12,129.93,53.8
3343,Product_3343,Health,BrandC,66.35,382,2.5,2084-01-19,43.28,34.8
3344,Product_3344,Home,BrandE,1869.08,511,3.0,2084-01-26,1036.99,44.5
3345,Product_3345,Home,BrandB,299.72,43,3.1,2084-02-02,118.24,60.5
3346,Product_3346,Clothing,BrandB,1620.26,364,4.1,2084-02-09,626.94,61.3
3347,Product_3347,Home,BrandD,1647.3,924,3.3,2084-02-16,1081.78,34.3
3348,Product_3348,Electronics,BrandA,1418.87,876,2.0,2084-02-23,930.73,34.4
3349,Product_3349,Sports,BrandC,266.87,621,1.5,2084-03-01,150.88,43.5
3350,Product_3350,Sports,BrandD,1336.46,110,4.8,2084-03-08,736.0,44.9
3351,Product_3351,Books,BrandE,1778.73,222,4.2,2084-03-15,693.74,61.0
3352,Product_3352,Health,BrandC,853.94,385,1.1,2084-03-22,439.47,48.5
3353,Product_3353,Electronics,BrandA,829.97,901,4.3,2084-03-29,610.61,26.4
3354,Product_3354,Home,BrandA,888.5,264,3.4,2084-04-05,646.26,27.3
3355,Product_3355,Sports,BrandB,169.13,270,3.1,2084-04-12,106.63,37.0
3356,Product_3356,Electronics,BrandD,1784.59,211,1.0,2084-04-19,1425.31,20.1
3357,Product_3357,Sports,BrandE,1739.02,495,4.1,2084-04-26,1298.33,25.3
3358,Product_3358,Home,BrandC,1995.83,313,1.8,2084-05-03,743.68,62.7
3359,Product_3359,Sports,BrandA,1172.44,769,3.9,2084-05-10,585.71,50.0
3360,Product_3360,Health,BrandC,1503.63,386,1.1,2084-05-17,550.28,63.4
3361,Product_3361,Health,BrandE,409.33,246,4.2,2084-05-24,218.19,46.7
3362,Product_3362,Books,BrandC,1336.72,947,1.1,2084-05-31,919.92,31.2
3363,Product_3363,Books,BrandD,1301.22,566,1.9,2084-06-07,491.72,62.2
3364,Product_3364,Sports,BrandB,1802.91,820,2.1,2084-06-14,1334.53,26.0
3365,Product_3365,Electronics,BrandC,1662.43,349,1.6,2084-06-21,971.74,41.5
3366,Product_3366,Health,BrandB,1877.24,71,2.9,2084-06-28,1266.15,32.6
3367,Product_3367,Electronics,BrandE,1738.32,295,2.1,2084-07-05,560.74,67.7
3368,Product_3368,Electronics,BrandB,1738.04,212,5.0,2084-07-12,602.96,65.3
3369,Product_3369,Sports,BrandC,132.13,294,3.3,2084-07-19,80.66,39.0
3370,Product_3370,Electronics,BrandC,1692.69,170,3.3,2084-07-26,1217.21,28.1
3371,Product_3371,Health,BrandA,1216.92,245,1.9,2084-08-02,896.79,26.3
3372,Product_3372,Home,BrandC,763.99,140,2.6,2084-08-09,492.15,35.6
3373,Product_3373,Books,BrandB,117.75,615,1.5,2084-08-16,47.16,59.9
3374,Product_3374,Home,BrandA,1356.96,616,4.1,2084-08-23,539.41,60.2
3375,Product_3375,Electronics,BrandC,659.76,239,2.3,2084-08-30,488.67,25.9
3376,Product_3376,Home,BrandC,938.21,932,4.0,2084-09-06,334.58,64.3
3377,Product_3377,Health,BrandE,1365.05,310,2.5,2084-09-13,877.78,35.7
3378,Product_3378,Health,BrandA,1823.99,415,5.0,2084-09-20,1033.75,43.3
3379,Product_3379,Electronics,BrandE,1651.75,397,1.7,2084-09-27,843.57,48.9
3380,Product_3380,Sports,BrandE,903.94,832,1.0,2084-10-04,470.2,48.0
3381,Product_3381,Home,BrandE,778.63,922,3.4,2084-10-11,601.57,22.7
3382,Product_3382,Sports,BrandD,483.36,791,4.8,2084-10-18,353.2,26.9
3383,Product_3383,Sports,BrandE,747.99,882,3.6,2084-10-25,547.9,26.8
3384,Product_3384,Clothing,BrandB,226.54,880,1.3,2084-11-01,114.02,49.7
3385,Product_3385,Electronics,BrandC,1942.36,21,3.2,2084-11-08,686.61,64.7
3386,Product_3386,Books,BrandD,1149.97,77,4.6,2084-11-15,918.73,20.1
3387,Product_3387,Health,BrandE,259.97,812,1.0,2084-11-22,96.88,62.7
3388,Product_3388,Health,BrandC,708.85,903,1.7,2084-11-29,395.39,44.2
3389,Product_3389,Electronics,BrandA,1096.34,474,4.3,2084-12-06,473.96,56.8
3390,Product_3390,Books,BrandA,1068.11,706,4.6,2084-12-13,593.2,44.5
3391,Product_3391,Health,BrandC,75.83,831,3.8,2084-12-20,34.31,54.8
3392,Product_3392,Electronics,BrandB,1901.93,352,5.0,2084-12-27,1423.49,25.2
3393,Product_3393,Health,BrandC,554.37,370,1.4,2085-01-03,434.72,21.6
3394,Product_3394,Sports,BrandC,37.29,942,3.2,2085-01-10,18.83,49.5
3395,Product_3395,Home,BrandD,157.51,20,3.7,2085-01-17,52.78,66.5
3396,Product_3396,Home,BrandA,1162.49,506,3.8,2085-01-24,734.31,36.8
3397,Product_3397,Health,BrandA,279.88,159,4.2,2085-01-31,136.67,51.2
3398,Product_3398,Clothing,BrandE,88.24,743,4.7,2085-02-07,69.97,20.7
3399,Product_3399,Books,BrandC,762.35,360,2.4,2085-02-14,262.77,65.5
3400,Product_3400,Books,BrandC,1247.41,812,1.2,2085-02-21,448.52,64.0
3401,Product_3401,Books,BrandB,228.12,555,2.4,2085-02-28,148.21,35.0
3402,Product_3402,Sports,BrandA,630.09,296,3.7,2085-03-07,428.04,32.1
3403,Product_3403,Books,BrandB,838.43,351,1.9,2085-03-14,449.02,46.4
3404,Product_3404,Home,BrandD,323.12,179,4.2,2085-03-21,141.73,56.1
3405,Product_3405,Sports,BrandE,1014.62,471,1.9,2085-03-28,461.56,54.5
3406,Product_3406,Electronics,BrandB,175.0,394,1.0,2085-04-04,82.07,53.1
3407,Product_3407,Books,BrandA,97.8,612,3.0,2085-04-11,40.36,58.7
3408,Product_3408,Books,BrandD,1042.07,626,3.9,2085-04-18,755.84,27.5
3409,Product_3409,Electronics,BrandC,499.55,212,2.4,2085-04-25,166.12,66.7
3410,Product_3410,Books,BrandD,195.27,529,4.0,2085-05-02,98.35,49.6
3411,Product_3411,Electronics,BrandB,850.71,394,2.8,2085-05-09,573.21,32.6
3412,Product_3412,Sports,BrandA,1830.71,26,1.7,2085-05-16,552.71,69.8
3413,Product_3413,Home,BrandB,1449.76,938,1.4,2085-05-23,1071.4,26.1
3414,Product_3414,Electronics,BrandC,1632.15,869,3.8,2085-05-30,1066.03,34.7
3415,Product_3415,Clothing,BrandC,1744.47,448,2.5,2085-06-06,587.34,66.3
3416,Product_3416,Electronics,BrandA,1945.39,437,4.7,2085-06-13,1454.18,25.2
3417,Product_3417,Books,BrandE,1527.68,284,3.2,2085-06-20,830.53,45.6
3418,Product_3418,Sports,BrandD,1218.77,660,2.4,2085-06-27,763.1,37.4
3419,Product_3419,Health,BrandD,734.02,796,2.4,2085-07-04,543.92,25.9
3420,Product_3420,Sports,BrandC,367.38,648,1.5,2085-07-11,272.07,25.9
3421,Product_3421,Health,BrandB,1374.89,188,3.4,2085-07-18,693.46,49.6
3422,Product_3422,Electronics,BrandB,1989.93,701,3.3,2085-07-25,833.47,58.1
3423,Product_3423,Home,BrandE,937.38,198,4.2,2085-08-01,401.86,57.1
3424,Product_3424,Clothing,BrandB,1448.74,101,1.8,2085-08-08,989.45,31.7
3425,Product_3425,Sports,BrandD,992.71,478,2.2,2085-08-15,759.14,23.5
3426,Product_3426,Books,BrandB,866.71,602,1.4,2085-08-22,291.31,66.4
3427,Product_3427,Health,BrandE,823.56,223,2.2,2085-08-29,253.25,69.2
3428,Product_3428,Books,BrandD,1011.73,516,2.7,2085-09-05,719.81,28.9
3429,Product_3429,Home,BrandB,736.96,864,4.9,2085-09-12,363.54,50.7
3430,Product_3430,Health,BrandD,1498.8,526,3.6,2085-09-19,656.81,56.2
3431,Product_3431,Sports,BrandC,1749.17,440,4.1,2085-09-26,689.5,60.6
3432,Product_3432,Electronics,BrandC,1766.36,516,2.3,2085-10-03,835.91,52.7
3433,Product_3433,Books,BrandC,459.26,915,1.6,2085-10-10,360.86,21.4
3434,Product_3434,Home,BrandB,1792.34,229,2.0,2085-10-17,1413.33,21.1
3435,Product_3435,Sports,BrandE,686.39,868,2.0,2085-10-24,319.69,53.4
3436,Product_3436,Sports,BrandD,622.07,848,3.3,2085-10-31,486.36,21.8
3437,Product_3437,Sports,BrandA,1454.88,113,2.4,2085-11-07,654.6,55.0
3438,Product_3438,Sports,BrandC,612.87,515,4.4,2085-11-14,445.7,27.3
3439,Product_3439,Health,BrandC,110.67,183,5.0,2085-11-21,44.93,59.4
3440,Product_3440,Sports,BrandA,750.37,724,2.4,2085-11-28,535.2,28.7
3441,Product_3441,Books,BrandA,1444.32,758,3.8,2085-12-05,688.75,52.3
3442,Product_3442,Home,BrandB,657.28,33,3.6,2085-12-12,261.51,60.2
3443,Product_3443,Health,BrandD,1260.97,295,1.8,2085-12-19,967.66,23.3
3444,Product_3444,Sports,BrandC,1321.94,452,4.7,2085-12-26,538.15,59.3
3445,Product_3445,Clothing,BrandE,1468.8,707,1.8,2086-01-02,1169.04,20.4
3446,Product_3446,Clothing,BrandB,1794.78,504,3.9,2086-01-09,635.87,64.6
3447,Product_3447,Home,BrandB,867.97,405,2.4,2086-01-16,264.74,69.5
3448,Product_3448,Electronics,BrandE,337.03,126,2.5,2086-01-23,247.85,26.5
3449,Product_3449,Electronics,BrandE,641.26,141,2.8,2086-01-30,380.46,40.7
3450,Product_3450,Health,BrandE,867.17,963,4.5,2086-02-06,442.96,48.9
3451,Product_3451,Health,BrandA,1429.21,647,1.6,2086-02-13,487.33,65.9
3452,Product_3452,Health,BrandC,31.18,127,1.2,2086-02-20,18.32,41.2
3453,Product_3453,Electronics,BrandA,634.99,834,2.6,2086-02-27,315.5,50.3
3454,Product_3454,Clothing,BrandC,1560.79,685,1.2,2086-03-06,845.65,45.8
3455,Product_3455,Electronics,BrandA,1343.36,924,3.8,2086-03-13,826.43,38.5
3456,Product_3456,Books,BrandD,1464.82,729,4.0,2086-03-20,908.14,38.0
3457,Product_3457,Sports,BrandC,1624.56,625,4.4,2086-03-27,1267.64,22.0
3458,Product_3458,Health,BrandB,1567.56,886,4.0,2086-04-03,983.69,37.2
3459,Product_3459,Clothing,BrandC,1365.96,349,4.7,2086-04-10,641.59,53.0
3460,Product_3460,Home,BrandC,882.12,523,4.0,2086-04-17,410.02,53.5
3461,Product_3461,Home,BrandC,1967.28,462,4.7,2086-04-24,1059.54,46.1
3462,Product_3462,Sports,BrandD,1140.3,243,1.8,2086-05-01,489.95,57.0
3463,Product_3463,Clothing,BrandA,409.52,563,3.0,2086-05-08,199.94,51.2
3464,Product_3464,Electronics,BrandB,589.16,185,5.0,2086-05-15,424.82,27.9
3465,Product_3465,Electronics,BrandA,1388.66,232,3.7,2086-05-22,1013.56,27.0
3466,Product_3466,Books,BrandA,1849.86,513,4.5,2086-05-29,1135.62,38.6
3467,Product_3467,Books,BrandE,361.55,0,1.1,2086-06-05,213.83,40.9
3468,Product_3468,Electronics,BrandD,169.28,238,4.5,2086-06-12,86.93,48.6
3469,Product_3469,Home,BrandE,1763.65,54,3.8,2086-06-19,1089.85,38.2
3470,Product_3470,Health,BrandD,1830.98,494,1.7,2086-06-26,1287.23,29.7
3471,Product_3471,Home,BrandA,556.38,731,1.1,2086-07-03,372.18,33.1
3472,Product_3472,Books,BrandA,757.69,615,2.0,2086-07-10,240.74,68.2
3473,Product_3473,Sports,BrandD,1322.08,866,4.7,2086-07-17,879.93,33.4
3474,Product_3474,Electronics,BrandA,663.21,417,3.7,2086-07-24,437.7,34.0
3475,Product_3475,Books,BrandA,1754.93,447,4.7,2086-07-31,613.34,65.1
3476,Product_3476,Books,BrandB,219.62,835,2.8,2086-08-07,82.38,62.5
3477,Product_3477,Health,BrandE,80.77,337,4.7,2086-08-14,56.05,30.6
3478,Product_3478,Electronics,BrandE,420.93,907,2.9,2086-08-21,243.93,42.0
3479,Product_3479,Health,BrandE,575.75,817,1.8,2086-08-28,409.25,28.9
3480,Product_3480,Electronics,BrandC,230.29,276,1.6,2086-09-04,90.36,60.8
3481,Product_3481,Health,BrandB,136.05,9,5.0,2086-09-11,42.9,68.5
3482,Product_3482,Home,BrandE,1512.44,340,2.3,2086-09-18,576.2,61.9
3483,Product_3483,Sports,BrandE,332.73,103,1.6,2086-09-25,175.11,47.4
3484,Product_3484,Sports,BrandB,1828.27,344,1.0,2086-10-02,1026.84,43.8
3485,Product_3485,Electronics,BrandA,739.16,369,2.1,2086-10-09,538.74,27.1
3486,Product_3486,Clothing,BrandE,1342.86,976,4.6,2086-10-16,883.74,34.2
3487,Product_3487,Books,BrandA,454.68,882,3.1,2086-10-23,361.56,20.5
3488,Product_3488,Books,BrandE,484.44,197,3.5,2086-10-30,164.4,66.1
3489,Product_3489,Electronics,BrandD,1151.54,13,4.7,2086-11-06,420.44,63.5
3490,Product_3490,Health,BrandC,1123.48,996,3.1,2086-11-13,384.43,65.8
3491,Product_3491,Clothing,BrandE,1538.61,679,4.4,2086-11-20,875.82,43.1
3492,Product_3492,Home,BrandD,1516.84,871,2.3,2086-11-27,657.44,56.7
3493,Product_3493,Health,BrandB,1343.02,337,4.9,2086-12-04,861.97,35.8
3494,Product_3494,Health,BrandD,901.02,541,1.3,2086-12-11,330.08,63.4
3495,Product_3495,Electronics,BrandB,1781.83,456,3.9,2086-12-18,626.48,64.8
3496,Product_3496,Electronics,BrandE,1247.04,525,3.6,2086-12-25,661.03,47.0
3497,Product_3497,Books,BrandB,1980.45,749,1.8,2087-01-01,966.36,51.2
3498,Product_3498,Electronics,BrandD,1639.64,435,2.6,2087-01-08,1171.66,28.5
3499,Product_3499,Electronics,BrandC,93.4,365,2.3,2087-01-15,67.13,28.1
3500,Product_3500,Electronics,BrandA,644.58,400,1.4,2087-01-22,231.22,64.1
3501,Product_3501,Books,BrandA,1145.89,573,3.3,2087-01-29,809.18,29.4
3502,Product_3502,Home,BrandC,1444.33,481,5.0,2087-02-05,840.72,41.8
3503,Product_3503,Home,BrandA,1102.92,109,3.2,2087-02-12,608.57,44.8
3504,Product_3504,Electronics,BrandE,1573.33,405,3.2,2087-02-19,546.55,65.3
3505,Product_3505,Books,BrandE,568.9,308,1.2,2087-02-26,381.06,33.0
3506,Product_3506,Home,BrandD,371.9,159,1.6,2087-03-05,122.66,67.0
3507,Product_3507,Health,BrandD,112.56,843,3.1,2087-03-12,49.4,56.1
3508,Product_3508,Home,BrandB,1148.76,54,4.9,2087-03-19,399.44,65.2
3509,Product_3509,Home,BrandD,1378.76,760,4.5,2087-03-26,779.53,43.5
3510,Product_3510,Books,BrandE,655.67,975,2.4,2087-04-02,408.23,37.7
3511,Product_3511,Health,BrandD,1229.1,255,3.2,2087-04-09,916.21,25.5
3512,Product_3512,Books,BrandA,109.05,533,3.2,2087-04-16,72.73,33.3
3513,Product_3513,Electronics,BrandB,203.09,421,3.7,2087-04-23,158.52,21.9
3514,Product_3514,Sports,BrandB,1405.0,945,3.8,2087-04-30,956.07,32.0
3515,Product_3515,Home,BrandE,739.3,614,4.2,2087-05-07,331.97,55.1
3516,Product_3516,Sports,BrandD,1344.31,961,1.1,2087-05-14,771.35,42.6
3517,Product_3517,Books,BrandA,1664.28,812,4.8,2087-05-21,880.35,47.1
3518,Product_3518,Books,BrandD,1705.98,886,1.3,2087-05-28,994.56,41.7
3519,Product_3519,Books,BrandC,348.47,263,2.9,2087-06-04,204.22,41.4
3520,Product_3520,Sports,BrandD,975.14,747,4.7,2087-06-11,634.87,34.9
3521,Product_3521,Books,BrandE,1469.18,832,3.0,2087-06-18,501.76,65.8
3522,Product_3522,Electronics,BrandD,1549.09,232,1.3,2087-06-25,1043.11,32.7
3523,Product_3523,Books,BrandB,1570.43,679,1.9,2087-07-02,584.0,62.8
3524,Product_3524,Clothing,BrandA,460.19,232,3.3,2087-07-09,144.09,68.7
3525,Product_3525,Sports,BrandE,389.11,516,1.4,2087-07-16,217.69,44.1
3526,Product_3526,Clothing,BrandC,1182.07,44,2.7,2087-07-23,698.29,40.9
3527,Product_3527,Books,BrandA,1483.47,557,2.3,2087-07-30,470.89,68.3
3528,Product_3528,Electronics,BrandA,641.68,675,4.3,2087-08-06,357.86,44.2
3529,Product_3529,Home,BrandB,213.89,912,1.4,2087-08-13,121.34,43.3
3530,Product_3530,Health,BrandB,1434.91,680,3.7,2087-08-20,468.14,67.4
3531,Product_3531,Health,BrandB,602.9,925,2.6,2087-08-27,395.38,34.4
3532,Product_3532,Books,BrandE,336.89,435,3.4,2087-09-03,136.49,59.5
3533,Product_3533,Electronics,BrandD,299.71,334,1.8,2087-09-10,208.97,30.3
3534,Product_3534,Sports,BrandA,633.24,403,3.4,2087-09-17,288.38,54.5
3535,Product_3535,Clothing,BrandD,1187.39,163,3.7,2087-09-24,639.94,46.1
3536,Product_3536,Clothing,BrandD,720.01,255,1.3,2087-10-01,537.07,25.4
3537,Product_3537,Clothing,BrandB,46.22,65,4.3,2087-10-08,32.5,29.7
3538,Product_3538,Sports,BrandD,198.33,940,4.4,2087-10-15,137.03,30.9
3539,Product_3539,Health,BrandA,584.55,771,1.3,2087-10-22,222.26,62.0
3540,Product_3540,Electronics,BrandA,1321.11,945,3.4,2087-10-29,428.13,67.6
3541,Product_3541,Sports,BrandC,201.54,87,3.4,2087-11-05,121.5,39.7
3542,Product_3542,Clothing,BrandE,1123.51,239,1.0,2087-11-12,567.76,49.5
3543,Product_3543,Books,BrandD,244.17,310,2.4,2087-11-19,184.24,24.5
3544,Product_3544,Home,BrandE,427.17,570,4.9,2087-11-26,202.82,52.5
3545,Product_3545,Sports,BrandE,348.52,681,3.2,2087-12-03,176.1,49.5
3546,Product_3546,Sports,BrandE,139.12,257,4.7,2087-12-10,78.32,43.7
3547,Product_3547,Electronics,BrandE,1344.3,557,3.7,2087-12-17,938.59,30.2
3548,Product_3548,Electronics,BrandA,929.49,513,1.1,2087-12-24,403.54,56.6
3549,Product_3549,Sports,BrandD,1662.95,433,1.3,2087-12-31,1281.99,22.9
3550,Product_3550,Clothing,BrandC,202.29,128,3.9,2088-01-07,115.3,43.0
3551,Product_3551,Home,BrandE,293.74,780,3.2,2088-01-14,211.64,27.9
3552,Product_3552,Electronics,BrandC,616.38,325,1.5,2088-01-21,346.9,43.7
3553,Product_3553,Clothing,BrandA,1532.9,789,3.5,2088-01-28,1051.56,31.4
3554,Product_3554,Books,BrandA,614.99,16,4.2,2088-02-04,200.31,67.4
3555,Product_3555,Electronics,BrandB,819.8,698,4.0,2088-02-11,573.54,30.0
3556,Product_3556,Clothing,BrandE,606.7,341,2.0,2088-02-18,340.95,43.8
3557,Product_3557,Clothing,BrandB,165.05,837,2.0,2088-02-25,86.6,47.5
3558,Product_3558,Home,BrandC,1879.17,627,4.9,2088-03-03,668.62,64.4
3559,Product_3559,Home,BrandD,1099.34,770,4.5,2088-03-10,737.42,32.9
3560,Product_3560,Books,BrandB,1576.73,877,2.3,2088-03-17,576.42,63.4
3561,Product_3561,Clothing,BrandA,1318.42,248,4.3,2088-03-24,522.3,60.4
3562,Product_3562,Health,BrandE,1030.94,709,1.6,2088-03-31,374.45,63.7
3563,Product_3563,Clothing,BrandC,183.91,848,1.8,2088-04-07,55.78,69.7
3564,Product_3564,Home,BrandA,1287.25,738,1.7,2088-04-14,812.2,36.9
3565,Product_3565,Health,BrandD,314.96,176,1.4,2088-04-21,137.14,56.5
3566,Product_3566,Electronics,BrandE,831.69,754,4.4,2088-04-28,311.66,62.5
3567,Product_3567,Electronics,BrandD,1260.08,945,3.3,2088-05-05,579.62,54.0
3568,Product_3568,Sports,BrandD,1565.55,356,2.0,2088-05-12,860.34,45.0
3569,Product_3569,Home,BrandE,1371.67,494,4.4,2088-05-19,756.76,44.8
3570,Product_3570,Sports,BrandE,1344.71,34,4.2,2088-05-26,650.3,51.6
3571,Product_3571,Health,BrandD,302.34,406,1.4,2088-06-02,165.52,45.3
3572,Product_3572,Home,BrandC,695.53,967,3.6,2088-06-09,357.27,48.6
3573,Product_3573,Books,BrandE,90.61,646,3.9,2088-06-16,64.45,28.9
3574,Product_3574,Clothing,BrandA,1440.36,817,3.9,2088-06-23,453.44,68.5
3575,Product_3575,Books,BrandB,1905.41,9,3.9,2088-06-30,1398.6,26.6
3576,Product_3576,Health,BrandC,531.9,985,1.7,2088-07-07,224.44,57.8
3577,Product_3577,Home,BrandE,179.95,694,2.3,2088-07-14,118.93,33.9
3578,Product_3578,Health,BrandE,953.76,713,4.4,2088-07-21,479.28,49.7
3579,Product_3579,Clothing,BrandC,1714.11,530,4.6,2088-07-28,766.49,55.3
3580,Product_3580,Electronics,BrandB,1106.19,534,2.1,2088-08-04,672.2,39.2
3581,Product_3581,Electronics,BrandD,98.32,94,1.1,2088-08-11,67.29,31.6
3582,Product_3582,Health,BrandA,1948.67,575,4.4,2088-08-18,1022.99,47.5
3583,Product_3583,Sports,BrandE,1658.16,928,2.5,2088-08-25,884.26,46.7
3584,Product_3584,Home,BrandB,267.53,449,2.3,2088-09-01,88.13,67.1
3585,Product_3585,Home,BrandA,1843.99,219,2.4,2088-09-08,1405.12,23.8
3586,Product_3586,Electronics,BrandC,904.12,95,2.7,2088-09-15,654.08,27.7
3587,Product_3587,Books,BrandE,746.94,864,2.5,2088-09-22,372.72,50.1
3588,Product_3588,Clothing,BrandD,924.8,776,3.3,2088-09-29,631.15,31.8
3589,Product_3589,Books,BrandC,1669.97,380,1.3,2088-10-06,762.57,54.3
3590,Product_3590,Books,BrandE,1320.66,668,4.9,2088-10-13,878.52,33.5
3591,Product_3591,Health,BrandB,123.2,206,4.7,2088-10-20,68.79,44.2
3592,Product_3592,Electronics,BrandA,1915.42,785,4.7,2088-10-27,1015.91,47.0
3593,Product_3593,Electronics,BrandA,299.83,849,4.5,2088-11-03,98.42,67.2
3594,Product_3594,Electronics,BrandE,1492.41,245,3.6,2088-11-10,1168.13,21.7
3595,Product_3595,Health,BrandC,1274.09,710,1.9,2088-11-17,915.69,28.1
3596,Product_3596,Sports,BrandD,379.12,973,1.2,2088-11-24,264.13,30.3
3597,Product_3597,Books,BrandB,345.61,796,1.4,2088-12-01,156.37,54.8
3598,Product_3598,Health,BrandE,1741.3,509,2.3,2088-12-08,774.52,55.5
3599,Product_3599,Home,BrandB,842.29,883,3.0,2088-12-15,494.08,41.3
3600,Product_3600,Clothing,BrandA,1310.88,82,5.0,2088-12-22,947.91,27.7
3601,Product_3601,Sports,BrandD,1010.62,316,2.7,2088-12-29,775.46,23.3
3602,Product_3602,Home,BrandB,1456.07,644,3.1,2089-01-05,632.61,56.6
